Wien-Alter-Ausländische Herkunft | Vienna-Age-Foreign Background;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;.;.;1;73;8453;230;89;241;50;76;26;67;11;26;648;6989;20140101
AT1;AT13;AT130;.;.;1;74;7764;196;82;222;63;62;43;63;12;16;573;6432;20140101
AT1;AT13;AT130;.;.;1;75;4568;156;73;153;31;58;43;61;10;30;452;3501;20140101
AT1;AT13;AT130;.;.;1;76;3810;154;64;123;26;49;27;71;10;24;459;2803;20140101
AT1;AT13;AT130;.;.;1;77;3471;128;41;93;34;37;36;71;4;15;402;2610;20140101
AT1;AT13;AT130;.;.;1;78;3215;100;43;99;31;25;23;43;7;17;352;2475;20140101
AT1;AT13;AT130;.;.;1;79;2984;103;46;74;27;27;21;38;1;12;348;2287;20140101
AT1;AT13;AT130;.;.;1;80;2926;82;37;44;23;22;21;42;3;5;269;2378;20140101
AT1;AT13;AT130;.;.;1;81;2835;65;41;31;21;12;15;30;2;7;273;2338;20140101
AT1;AT13;AT130;.;.;1;82;2669;76;21;36;13;12;21;30;3;5;255;2197;20140101
AT1;AT13;AT130;.;.;1;83;2588;60;25;37;14;7;17;35;0;6;236;2151;20140101
AT1;AT13;AT130;.;.;1;84;2287;55;5;36;11;4;21;33;0;3;193;1926;20140101
AT1;AT13;AT130;.;.;1;85;2060;35;9;36;12;8;9;19;0;4;172;1756;20140101
AT1;AT13;AT130;.;.;1;86;1800;20;9;15;6;4;16;23;1;2;151;1553;20140101
AT1;AT13;AT130;.;.;1;87;1633;23;7;17;10;2;13;19;1;1;120;1420;20140101
AT1;AT13;AT130;.;.;1;88;1401;9;2;14;6;3;13;12;0;1;125;1216;20140101
AT1;AT13;AT130;.;.;1;89;1099;12;6;10;9;2;8;12;0;2;69;969;20140101
AT1;AT13;AT130;.;.;1;90;906;11;0;15;9;0;12;11;0;0;77;771;20140101
AT1;AT13;AT130;.;.;1;91;712;9;1;8;3;0;5;11;1;0;70;604;20140101
AT1;AT13;AT130;.;.;1;92;493;4;3;1;4;2;8;8;0;1;47;415;20140101
AT1;AT13;AT130;.;.;1;93;390;4;0;12;5;1;4;6;0;0;37;321;20140101
AT1;AT13;AT130;.;.;1;94;240;5;0;12;4;1;3;8;0;0;29;178;20140101
AT1;AT13;AT130;.;.;1;95;103;0;1;1;0;0;0;4;0;0;16;81;20140101
AT1;AT13;AT130;.;.;1;96;78;0;0;1;0;0;0;0;0;0;9;68;20140101
AT1;AT13;AT130;.;.;1;97;58;0;0;2;0;1;1;2;0;1;4;47;20140101
AT1;AT13;AT130;.;.;1;98;43;0;1;0;0;0;2;0;0;1;2;37;20140101
AT1;AT13;AT130;.;.;1;99;28;0;0;2;0;0;0;1;0;0;3;22;20140101
AT1;AT13;AT130;.;.;1;100;19;1;0;0;0;0;0;1;0;0;1;16;20140101
AT1;AT13;AT130;.;.;1;101;16;0;0;1;0;0;0;1;0;0;0;14;20140101
AT1;AT13;AT130;.;.;1;102;5;0;0;0;0;0;0;0;0;0;0;5;20140101
AT1;AT13;AT130;.;.;1;103;7;0;0;0;0;0;0;0;0;0;1;6;20140101
AT1;AT13;AT130;.;.;1;104;1;0;0;0;0;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;.;.;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;.;.;2;0;9015;347;267;190;240;79;223;98;18;62;1277;6214;20150101
AT1;AT13;AT130;.;.;2;1;8904;374;222;215;255;77;205;97;19;92;1355;5993;20150101
AT1;AT13;AT130;.;.;2;2;8794;365;234;239;242;86;209;84;30;73;1389;5843;20150101
AT1;AT13;AT130;.;.;2;3;8774;387;254;221;243;84;194;83;32;95;1300;5881;20150101
AT1;AT13;AT130;.;.;2;4;8693;369;280;202;219;73;192;80;33;105;1286;5854;20150101
AT1;AT13;AT130;.;.;2;5;8444;337;283;192;240;82;184;68;30;107;1269;5652;20150101
AT1;AT13;AT130;.;.;2;6;8298;315;264;182;214;55;174;68;27;108;1157;5734;20150101
AT1;AT13;AT130;.;.;2;7;8149;367;240;172;192;76;135;73;24;115;1046;5709;20150101
AT1;AT13;AT130;.;.;2;8;8289;338;228;158;196;55;110;71;27;125;1067;5914;20150101
AT1;AT13;AT130;.;.;2;9;7933;317;207;140;141;71;129;41;24;110;907;5846;20150101
AT1;AT13;AT130;.;.;2;10;7903;315;214;136;132;62;117;66;27;131;881;5822;20150101
AT1;AT13;AT130;.;.;2;11;7772;329;211;120;123;71;102;43;18;120;903;5732;20150101
AT1;AT13;AT130;.;.;2;12;8038;301;231;150;117;66;86;52;23;149;912;5951;20150101
AT1;AT13;AT130;.;.;2;13;7734;308;278;132;114;82;74;39;25;148;917;5617;20150101
AT1;AT13;AT130;.;.;2;14;7909;358;307;108;105;93;106;37;17;102;979;5697;20150101
AT1;AT13;AT130;.;.;2;15;7682;368;290;99;126;84;99;46;19;114;894;5543;20150101
AT1;AT13;AT130;.;.;2;16;7787;376;313;107;115;119;93;35;16;119;968;5526;20150101
AT1;AT13;AT130;.;.;2;17;7954;378;319;121;115;97;92;49;19;121;1005;5638;20150101
AT1;AT13;AT130;.;.;2;18;8964;397;342;148;127;123;137;54;19;150;1207;6260;20150101
AT1;AT13;AT130;.;.;2;19;10278;460;416;212;134;177;222;131;11;189;1477;6849;20150101
AT1;AT13;AT130;.;.;2;20;11701;470;477;334;228;199;269;182;16;169;1673;7684;20150101
AT1;AT13;AT130;.;.;2;21;12505;509;458;443;252;161;282;205;25;157;1791;8222;20150101
AT1;AT13;AT130;.;.;2;22;13332;606;507;540;311;230;343;217;29;144;1949;8456;20150101
AT1;AT13;AT130;.;.;2;23;14107;568;609;617;330;371;372;259;17;169;2226;8569;20150101
AT1;AT13;AT130;.;.;2;24;14522;673;653;693;369;357;391;235;29;199;2568;8355;20150101
AT1;AT13;AT130;.;.;2;25;14976;679;776;815;397;446;465;284;25;206;2657;8226;20150101
AT1;AT13;AT130;.;.;2;26;15388;756;794;827;457;465;538;311;29;185;2800;8226;20150101
AT1;AT13;AT130;.;.;2;27;15099;783;796;749;464;423;509;320;34;220;2861;7940;20150101
AT1;AT13;AT130;.;.;2;28;14916;757;815;731;456;437;496;268;32;219;3005;7700;20150101
AT1;AT13;AT130;.;.;2;29;14553;822;808;670;509;422;417;306;39;204;2862;7494;20150101
AT1;AT13;AT130;.;.;2;30;14810;801;784;633;494;466;468;284;28;202;3012;7638;20150101
AT1;AT13;AT130;.;.;2;31;14755;786;752;634;567;430;365;264;33;209;3037;7678;20150101
AT1;AT13;AT130;.;.;2;32;14736;792;734;634;509;360;403;277;40;218;2999;7770;20150101
AT1;AT13;AT130;.;.;2;33;14699;840;793;585;539;384;469;295;40;234;2951;7569;20150101
AT1;AT13;AT130;.;.;2;34;13984;815;797;564;532;346;427;273;38;218;2994;6980;20150101
AT1;AT13;AT130;.;.;2;35;13049;810;749;529;532;338;406;280;34;199;2817;6355;20150101
AT1;AT13;AT130;.;.;2;36;12729;800;754;471;555;308;409;292;37;172;2726;6205;20150101
AT1;AT13;AT130;.;.;2;37;12634;830;732;490;511;308;401;302;36;189;2815;6020;20150101
AT1;AT13;AT130;.;.;2;38;12410;889;682;448;531;334;383;252;25;189;2737;5940;20150101
AT1;AT13;AT130;.;.;2;39;12599;836;736;452;519;333;360;278;30;177;2624;6254;20150101
AT1;AT13;AT130;.;.;2;40;12974;865;850;411;461;372;368;258;31;184;2590;6584;20150101
AT1;AT13;AT130;.;.;2;41;12873;911;915;404;429;401;296;213;33;161;2592;6518;20150101
AT1;AT13;AT130;.;.;2;42;13167;936;873;399;464;415;317;190;29;172;2543;6829;20150101
AT1;AT13;AT130;.;.;2;43;13381;976;771;349;478;510;312;231;18;159;2464;7113;20150101
AT1;AT13;AT130;.;.;2;44;13709;981;828;413;479;462;306;206;23;149;2461;7401;20150101
AT1;AT13;AT130;.;.;2;45;13933;1026;714;337;404;495;314;197;28;148;2288;7982;20150101
AT1;AT13;AT130;.;.;2;46;14440;946;667;364;444;465;321;177;25;118;2217;8696;20150101
AT1;AT13;AT130;.;.;2;47;14029;876;501;392;392;467;317;190;24;135;2101;8634;20150101
AT1;AT13;AT130;.;.;2;48;13997;817;752;363;405;454;167;140;17;99;2115;8668;20150101
AT1;AT13;AT130;.;.;2;49;13852;779;768;361;427;460;164;132;14;130;1983;8634;20150101
AT1;AT13;AT130;.;.;2;50;13763;733;696;340;346;402;157;138;23;129;1986;8813;20150101
AT1;AT13;AT130;.;.;2;51;13849;740;615;344;378;421;151;119;25;109;1900;9047;20150101
AT1;AT13;AT130;.;.;2;52;13201;709;540;312;361;377;146;97;14;109;1854;8682;20150101
AT1;AT13;AT130;.;.;2;53;12654;770;448;301;421;370;121;116;14;109;1578;8406;20150101
AT1;AT13;AT130;.;.;2;54;12516;741;662;251;443;375;141;101;17;106;1620;8059;20150101
AT1;AT13;AT130;.;.;2;55;11967;740;487;260;489;332;129;111;12;90;1554;7763;20150101
AT1;AT13;AT130;.;.;2;56;11340;679;439;214;488;378;135;112;20;83;1488;7304;20150101
AT1;AT13;AT130;.;.;2;57;10882;710;354;201;514;325;115;113;20;69;1464;6997;20150101
AT1;AT13;AT130;.;.;2;58;11121;843;464;203;445;388;127;139;22;82;1559;6849;20150101
AT1;AT13;AT130;.;.;2;59;10449;978;460;191;498;369;94;165;15;73;1423;6183;20150101
AT1;AT13;AT130;.;.;2;60;9934;1064;365;196;436;382;109;161;8;71;1357;5785;20150101
AT1;AT13;AT130;.;.;2;61;9548;1071;313;194;400;392;78;153;4;56;1302;5585;20150101
AT1;AT13;AT130;.;.;2;62;9376;1045;296;183;408;378;106;139;8;71;1268;5474;20150101
AT1;AT13;AT130;.;.;2;63;8851;916;191;168;323;256;84;116;5;58;1177;5557;20150101
AT1;AT13;AT130;.;.;2;64;9326;977;325;168;332;261;97;122;4;56;1141;5843;20150101
AT1;AT13;AT130;.;.;2;65;9535;842;225;197;226;303;88;117;3;51;1078;6405;20150101
AT1;AT13;AT130;.;.;2;66;10366;814;231;172;263;221;77;148;11;32;1082;7315;20150101
AT1;AT13;AT130;.;.;2;67;10859;653;177;240;206;186;59;147;7;57;1043;8084;20150101
AT1;AT13;AT130;.;.;2;68;8129;455;164;282;183;148;60;136;12;59;908;5722;20150101
AT1;AT13;AT130;.;.;2;69;7996;368;167;393;158;124;53;96;1;45;970;5621;20150101
AT1;AT13;AT130;.;.;2;70;10100;396;121;359;211;113;60;124;3;32;1098;7583;20150101
AT1;AT13;AT130;.;.;2;71;9939;364;93;356;178;103;59;97;5;19;935;7730;20150101
AT1;AT13;AT130;.;.;2;72;9211;362;100;342;137;83;50;111;4;19;889;7114;20150101
AT1;AT13;AT130;.;.;2;73;10328;335;79;350;120;88;55;90;2;36;841;8332;20150101
AT1;AT13;AT130;.;.;2;74;10678;293;101;389;100;86;58;80;2;43;776;8750;20150101
AT1;AT13;AT130;.;.;2;75;9909;278;72;287;88;68;63;70;6;24;665;8288;20150101
AT1;AT13;AT130;.;.;2;76;5961;192;70;203;63;75;48;58;5;25;518;4704;20150101
AT1;AT13;AT130;.;.;2;77;4950;193;67;168;73;50;40;72;3;36;514;3734;20150101
AT1;AT13;AT130;.;.;2;78;4692;205;36;130;66;46;42;56;4;15;458;3634;20150101
AT1;AT13;AT130;.;.;2;79;4578;162;37;116;63;51;31;44;2;17;463;3592;20150101
AT1;AT13;AT130;.;.;2;80;4478;162;38;100;62;29;40;43;4;15;423;3562;20150101
AT1;AT13;AT130;.;.;2;81;4408;134;49;96;46;26;30;51;0;12;405;3559;20150101
AT1;AT13;AT130;.;.;2;82;4528;132;45;78;37;27;33;36;1;5;400;3734;20150101
AT1;AT13;AT130;.;.;2;83;4503;114;23;64;39;20;25;39;1;7;372;3799;20150101
AT1;AT13;AT130;.;.;2;84;4392;111;25;59;36;16;15;39;1;9;371;3710;20150101
AT1;AT13;AT130;.;.;2;85;4006;83;25;79;36;13;26;33;2;5;337;3367;20150101
AT1;AT13;AT130;.;.;2;86;3858;74;15;55;26;13;13;36;0;10;296;3320;20150101
AT1;AT13;AT130;.;.;2;87;3499;47;16;52;30;12;19;28;0;6;294;2995;20150101
AT1;AT13;AT130;.;.;2;88;3535;47;11;75;34;9;34;33;0;10;289;2993;20150101
AT1;AT13;AT130;.;.;2;89;3222;37;9;115;31;4;31;30;0;8;245;2712;20150101
AT1;AT13;AT130;.;.;2;90;2809;29;5;103;37;5;22;16;0;4;225;2363;20150101
AT1;AT13;AT130;.;.;2;91;2549;27;5;111;46;1;15;26;0;2;237;2079;20150101
AT1;AT13;AT130;.;.;2;92;2054;22;1;106;24;3;20;18;0;7;184;1669;20150101
AT1;AT13;AT130;.;.;2;93;1618;15;3;93;17;5;14;11;1;2;145;1312;20150101
AT1;AT13;AT130;.;.;2;94;1156;8;0;70;13;3;5;14;0;8;103;932;20150101
AT1;AT13;AT130;.;.;2;95;677;5;1;26;6;2;3;8;0;0;71;555;20150101
AT1;AT13;AT130;.;.;2;96;337;1;1;10;5;0;2;10;0;0;26;282;20150101
AT1;AT13;AT130;.;.;2;97;244;1;0;11;0;0;1;2;0;1;25;203;20150101
AT1;AT13;AT130;.;.;2;98;185;0;1;7;1;0;2;5;0;0;20;149;20150101
AT1;AT13;AT130;.;.;2;99;153;0;0;3;0;0;1;2;0;2;17;128;20150101
AT1;AT13;AT130;.;.;2;100;123;1;1;6;0;0;0;3;0;0;8;104;20150101
AT1;AT13;AT130;.;.;2;101;89;1;0;2;0;1;0;1;0;0;9;75;20150101
AT1;AT13;AT130;.;.;2;102;47;0;0;0;0;0;1;0;0;1;3;42;20150101
AT1;AT13;AT130;.;.;2;103;24;0;0;0;0;0;0;0;0;0;1;23;20150101
AT1;AT13;AT130;.;.;2;104;15;0;0;0;0;0;1;0;1;0;1;12;20150101
AT1;AT13;AT130;.;.;2;105;5;0;0;0;0;0;0;0;0;0;1;4;20150101
AT1;AT13;AT130;.;.;2;106;4;0;0;0;0;0;1;0;0;0;0;3;20150101
AT1;AT13;AT130;.;.;2;107;3;0;0;0;0;0;0;0;0;0;1;2;20150101
AT1;AT13;AT130;.;.;2;108;2;0;0;0;0;0;0;0;0;0;1;1;20150101
AT1;AT13;AT130;.;.;1;0;9727;391;249;187;284;106;240;126;16;76;1339;6713;20150101
AT1;AT13;AT130;.;.;1;1;9832;421;284;250;259;99;236;92;28;85;1484;6594;20150101
AT1;AT13;AT130;.;.;1;2;9615;386;279;250;262;75;202;99;41;92;1524;6405;20150101
AT1;AT13;AT130;.;.;1;3;9292;425;283;235;254;82;200;79;43;88;1363;6240;20150101
AT1;AT13;AT130;.;.;1;4;9249;395;299;223;233;83;190;100;27;95;1388;6216;20150101
AT1;AT13;AT130;.;.;1;5;8919;389;287;217;237;79;160;75;39;83;1377;5976;20150101
AT1;AT13;AT130;.;.;1;6;8985;383;298;201;231;77;172;64;24;81;1204;6250;20150101
AT1;AT13;AT130;.;.;1;7;8537;386;273;165;200;56;138;62;34;112;1137;5974;20150101
AT1;AT13;AT130;.;.;1;8;8478;381;214;148;178;67;111;56;30;94;1072;6127;20150101
AT1;AT13;AT130;.;.;1;9;8340;322;212;145;162;67;126;53;26;134;963;6130;20150101
AT1;AT13;AT130;.;.;1;10;8480;346;192;151;137;61;116;65;32;136;961;6283;20150101
AT1;AT13;AT130;.;.;1;11;8266;317;206;131;153;87;117;48;23;141;917;6126;20150101
AT1;AT13;AT130;.;.;1;12;8415;361;249;137;130;72;103;51;22;173;943;6174;20150101
AT1;AT13;AT130;.;.;1;13;7996;343;261;102;131;99;110;38;23;129;975;5785;20150101
AT1;AT13;AT130;.;.;1;14;8290;352;312;114;140;96;98;56;32;129;1102;5859;20150101
AT1;AT13;AT130;.;.;1;15;8061;353;299;110;132;95;100;52;24;142;961;5793;20150101
AT1;AT13;AT130;.;.;1;16;8239;406;321;99;121;111;95;43;42;124;1117;5760;20150101
AT1;AT13;AT130;.;.;1;17;8500;406;342;104;132;113;103;53;46;105;1194;5902;20150101
AT1;AT13;AT130;.;.;1;18;9177;394;351;113;98;124;114;49;73;135;1331;6395;20150101
AT1;AT13;AT130;.;.;1;19;9975;430;436;179;142;166;165;89;72;132;1601;6563;20150101
AT1;AT13;AT130;.;.;1;20;11410;478;489;282;216;212;202;156;86;120;1789;7380;20150101
AT1;AT13;AT130;.;.;1;21;12288;479;554;337;225;187;225;143;82;114;2005;7937;20150101
AT1;AT13;AT130;.;.;1;22;13006;513;578;462;281;256;253;158;84;111;2158;8152;20150101
AT1;AT13;AT130;.;.;1;23;13584;562;664;548;329;334;252;162;85;102;2195;8351;20150101
AT1;AT13;AT130;.;.;1;24;14218;571;698;662;353;371;294;187;95;103;2564;8320;20150101
AT1;AT13;AT130;.;.;1;25;14348;651;779;684;346;369;352;189;111;110;2544;8213;20150101
AT1;AT13;AT130;.;.;1;26;14885;695;845;696;449;427;369;226;114;132;2656;8276;20150101
AT1;AT13;AT130;.;.;1;27;14563;736;833;693;434;371;412;211;120;107;2785;7861;20150101
AT1;AT13;AT130;.;.;1;28;14567;710;857;640;456;427;393;258;118;110;2740;7858;20150101
AT1;AT13;AT130;.;.;1;29;14778;741;948;705;469;431;358;263;99;118;2858;7788;20150101
AT1;AT13;AT130;.;.;1;30;14922;751;938;630;510;464;375;238;118;108;2919;7871;20150101
AT1;AT13;AT130;.;.;1;31;14478;739;822;624;521;448;308;223;100;124;2876;7693;20150101
AT1;AT13;AT130;.;.;1;32;14520;700;912;601;482;387;313;236;87;117;2875;7810;20150101
AT1;AT13;AT130;.;.;1;33;14565;755;927;667;453;387;339;290;78;117;2741;7811;20150101
AT1;AT13;AT130;.;.;1;34;14156;778;983;592;540;369;327;263;108;104;2833;7259;20150101
AT1;AT13;AT130;.;.;1;35;13481;773;948;545;539;336;363;236;69;108;2729;6835;20150101
AT1;AT13;AT130;.;.;1;36;12835;801;918;531;565;312;322;212;71;102;2597;6404;20150101
AT1;AT13;AT130;.;.;1;37;12564;808;846;548;518;326;298;213;63;134;2554;6256;20150101
AT1;AT13;AT130;.;.;1;38;12456;803;769;495;500;338;268;240;62;118;2552;6311;20150101
AT1;AT13;AT130;.;.;1;39;12577;835;733;474;497;332;287;248;59;119;2467;6526;20150101
AT1;AT13;AT130;.;.;1;40;12527;861;799;426;451;295;251;217;53;111;2432;6631;20150101
AT1;AT13;AT130;.;.;1;41;12193;798;836;425;427;312;246;180;54;107;2173;6635;20150101
AT1;AT13;AT130;.;.;1;42;12657;816;858;451;397;354;236;169;52;109;2279;6936;20150101
AT1;AT13;AT130;.;.;1;43;12904;878;820;454;395;335;257;146;48;114;2173;7284;20150101
AT1;AT13;AT130;.;.;1;44;13154;890;815;384;435;338;241;165;44;90;2182;7570;20150101
AT1;AT13;AT130;.;.;1;45;13698;964;776;420;384;380;255;159;41;101;2134;8084;20150101
AT1;AT13;AT130;.;.;1;46;14312;978;757;444;385;416;299;139;49;78;2264;8503;20150101
AT1;AT13;AT130;.;.;1;47;14145;857;666;449;393;430;281;135;40;88;2099;8707;20150101
AT1;AT13;AT130;.;.;1;48;14189;798;933;405;383;410;135;126;55;89;2218;8637;20150101
AT1;AT13;AT130;.;.;1;49;13994;816;944;393;400;423;142;134;43;101;2163;8435;20150101
AT1;AT13;AT130;.;.;1;50;14004;719;888;402;378;398;147;97;38;71;2155;8711;20150101
AT1;AT13;AT130;.;.;1;51;13778;781;756;336;388;363;134;120;22;77;2138;8663;20150101
AT1;AT13;AT130;.;.;1;52;13261;676;694;332;377;376;122;85;33;79;2029;8458;20150101
AT1;AT13;AT130;.;.;1;53;12755;662;633;263;415;351;117;111;26;80;1824;8273;20150101
AT1;AT13;AT130;.;.;1;54;12180;718;766;269;417;324;98;105;27;69;1770;7617;20150101
AT1;AT13;AT130;.;.;1;55;11432;613;635;230;425;288;104;89;32;72;1582;7362;20150101
AT1;AT13;AT130;.;.;1;56;10809;627;524;194;465;313;107;99;19;55;1501;6905;20150101
AT1;AT13;AT130;.;.;1;57;10409;632;426;217;487;252;100;114;18;62;1444;6657;20150101
AT1;AT13;AT130;.;.;1;58;9956;655;625;184;454;287;96;126;13;50;1408;6058;20150101
AT1;AT13;AT130;.;.;1;59;9317;698;553;191;497;269;107;151;16;48;1291;5496;20150101
AT1;AT13;AT130;.;.;1;60;8833;738;424;156;413;292;79;148;15;42;1275;5251;20150101
AT1;AT13;AT130;.;.;1;61;8266;763;318;150;410;298;75;153;7;40;1168;4884;20150101
AT1;AT13;AT130;.;.;1;62;8255;936;267;108;339;372;75;88;14;33;1160;4863;20150101
AT1;AT13;AT130;.;.;1;63;7584;812;217;121;315;275;65;92;8;27;1010;4642;20150101
AT1;AT13;AT130;.;.;1;64;8061;916;373;122;241;300;71;84;10;22;1026;4896;20150101
AT1;AT13;AT130;.;.;1;65;8124;796;274;107;245;256;61;87;13;42;895;5348;20150101
AT1;AT13;AT130;.;.;1;66;8710;714;250;146;179;213;45;76;12;35;876;6164;20150101
AT1;AT13;AT130;.;.;1;67;8840;589;242;191;132;162;38;79;17;28;742;6620;20150101
AT1;AT13;AT130;.;.;1;68;6789;428;184;219;134;190;54;72;10;38;728;4732;20150101
AT1;AT13;AT130;.;.;1;69;6271;291;188;345;96;87;28;72;17;25;744;4378;20150101
AT1;AT13;AT130;.;.;1;70;7984;357;147;295;131;107;36;75;8;19;871;5938;20150101
AT1;AT13;AT130;.;.;1;71;7826;318;99;255;104;81;45;73;17;17;746;6071;20150101
AT1;AT13;AT130;.;.;1;72;7315;286;116;231;85;76;43;65;19;14;661;5719;20150101
AT1;AT13;AT130;.;.;1;73;8024;239;93;240;71;77;38;60;7;21;712;6466;20150101
AT1;AT13;AT130;.;.;1;74;8162;215;88;238;47;72;24;67;11;27;629;6744;20150101
AT1;AT13;AT130;.;.;1;75;7489;180;76;213;60;63;42;61;11;17;560;6206;20150101
AT1;AT13;AT130;.;.;1;76;4396;147;70;144;31;54;41;59;10;29;433;3378;20150101
AT1;AT13;AT130;.;.;1;77;3650;146;62;114;24;46;27;68;12;22;442;2687;20150101
AT1;AT13;AT130;.;.;1;78;3298;125;40;92;29;36;34;66;5;15;386;2470;20150101
AT1;AT13;AT130;.;.;1;79;3050;91;43;97;28;23;25;40;7;17;329;2350;20150101
AT1;AT13;AT130;.;.;1;80;2813;93;42;74;25;25;22;35;1;12;337;2147;20150101
AT1;AT13;AT130;.;.;1;81;2733;71;38;43;20;21;21;40;4;5;250;2220;20150101
AT1;AT13;AT130;.;.;1;82;2644;64;33;30;21;12;14;29;2;8;266;2165;20150101
AT1;AT13;AT130;.;.;1;83;2449;67;19;34;12;10;17;28;3;4;222;2033;20150101
AT1;AT13;AT130;.;.;1;84;2360;48;21;36;14;6;16;34;0;5;216;1964;20150101
AT1;AT13;AT130;.;.;1;85;2078;49;4;34;10;3;21;31;1;3;177;1745;20150101
AT1;AT13;AT130;.;.;1;86;1850;32;8;33;11;8;9;15;0;5;152;1577;20150101
AT1;AT13;AT130;.;.;1;87;1607;20;9;12;5;4;16;22;1;2;133;1383;20150101
AT1;AT13;AT130;.;.;1;88;1409;20;5;17;9;2;9;18;1;0;94;1234;20150101
AT1;AT13;AT130;.;.;1;89;1202;7;2;12;4;3;11;9;0;1;112;1041;20150101
AT1;AT13;AT130;.;.;1;90;914;11;3;8;7;1;7;10;0;2;56;809;20150101
AT1;AT13;AT130;.;.;1;91;739;9;0;14;7;0;9;10;0;0;58;632;20150101
AT1;AT13;AT130;.;.;1;92;589;7;1;6;2;0;5;9;0;0;61;498;20150101
AT1;AT13;AT130;.;.;1;93;386;3;1;0;4;2;8;8;0;1;37;322;20150101
AT1;AT13;AT130;.;.;1;94;298;3;0;8;3;1;3;3;0;0;26;251;20150101
AT1;AT13;AT130;.;.;1;95;170;4;0;10;4;1;1;4;0;0;18;128;20150101
AT1;AT13;AT130;.;.;1;96;70;0;0;0;0;0;0;2;0;0;10;58;20150101
AT1;AT13;AT130;.;.;1;97;43;0;0;1;0;0;0;0;0;0;5;37;20150101
AT1;AT13;AT130;.;.;1;98;30;0;0;2;0;1;0;1;0;1;2;23;20150101
AT1;AT13;AT130;.;.;1;99;23;0;0;0;0;0;0;0;0;0;2;21;20150101
AT1;AT13;AT130;.;.;1;100;20;0;0;0;0;0;0;1;0;0;3;16;20150101
AT1;AT13;AT130;.;.;1;101;13;1;0;0;0;0;0;1;0;0;1;10;20150101
AT1;AT13;AT130;.;.;1;102;7;0;0;1;0;0;0;0;0;0;0;6;20150101
AT1;AT13;AT130;.;.;1;103;4;0;0;0;0;0;0;0;0;0;0;4;20150101
AT1;AT13;AT130;.;.;1;104;5;0;0;0;0;0;0;0;0;0;1;4;20150101
AT1;AT13;AT130;.;.;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20150101
AT1;AT13;AT130;.;.;1;106;1;0;0;0;0;0;0;0;0;0;0;1;20150101
AT1;AT13;AT130;.;.;2;0;9414;362;253;166;255;94;257;116;50;70;1488;6303;20160101
AT1;AT13;AT130;.;.;2;1;9389;373;274;195;257;83;239;112;103;73;1471;6209;20160101
AT1;AT13;AT130;.;.;2;2;9016;370;222;225;247;74;216;100;94;87;1466;5915;20160101
AT1;AT13;AT130;.;.;2;3;8859;364;223;223;235;81;217;89;105;78;1514;5730;20160101
AT1;AT13;AT130;.;.;2;4;8857;378;253;218;245;81;199;93;123;93;1388;5786;20160101
AT1;AT13;AT130;.;.;2;5;8826;380;273;205;226;73;196;92;120;107;1356;5798;20160101
AT1;AT13;AT130;.;.;2;6;8470;335;276;193;231;83;188;72;106;109;1326;5551;20160101
AT1;AT13;AT130;.;.;2;7;8358;319;256;169;213;55;179;73;94;103;1227;5670;20160101
AT1;AT13;AT130;.;.;2;8;8293;371;234;169;189;74;153;73;99;114;1142;5675;20160101
AT1;AT13;AT130;.;.;2;9;8400;337;222;154;198;57;127;78;90;128;1137;5872;20160101
AT1;AT13;AT130;.;.;2;10;8039;324;205;135;146;71;128;52;90;113;982;5793;20160101
AT1;AT13;AT130;.;.;2;11;8003;313;211;130;134;63;123;74;75;133;952;5795;20160101
AT1;AT13;AT130;.;.;2;12;7897;339;207;122;124;71;109;51;84;123;977;5690;20160101
AT1;AT13;AT130;.;.;2;13;8169;316;233;146;122;65;101;61;65;152;975;5933;20160101
AT1;AT13;AT130;.;.;2;14;7886;326;275;134;117;80;85;53;61;155;999;5601;20160101
AT1;AT13;AT130;.;.;2;15;8097;373;302;111;104;91;118;46;65;107;1087;5693;20160101
AT1;AT13;AT130;.;.;2;16;7830;374;289;99;126;87;105;44;55;116;992;5543;20160101
AT1;AT13;AT130;.;.;2;17;8050;387;316;110;119;119;97;43;70;134;1099;5556;20160101
AT1;AT13;AT130;.;.;2;18;8883;412;333;166;118;120;145;75;75;157;1323;5959;20160101
AT1;AT13;AT130;.;.;2;19;10684;480;410;256;170;198;221;129;97;198;1643;6882;20160101
AT1;AT13;AT130;.;.;2;20;11778;520;456;362;184;210;275;199;81;211;1899;7381;20160101
AT1;AT13;AT130;.;.;2;21;12827;514;498;456;276;215;301;255;79;179;2096;7958;20160101
AT1;AT13;AT130;.;.;2;22;13567;561;482;562;288;181;325;242;94;181;2185;8466;20160101
AT1;AT13;AT130;.;.;2;23;14338;632;519;667;382;254;376;248;98;173;2381;8608;20160101
AT1;AT13;AT130;.;.;2;24;15129;624;612;769;375;401;414;328;75;198;2620;8713;20160101
AT1;AT13;AT130;.;.;2;25;15462;724;644;793;430;396;418;316;92;226;2892;8531;20160101
